0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
118,227,60
32,229,238
162,219,4
142,55,228
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
32,191,80
134,101,11
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
69,140,170
44,61,130
115,138,180
232,30,179
232,173,163
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
158,31,155
117,67,196
154,231,31
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
28,234,51
68,201,137
113,53,190
112,23,37
192,171,132
193,44,79
137,211,104
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
120,169,11
214,59,184
123,21,201
238,33,167
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7,165,209
8,161,201
29,84,139
5,151,223
87,248,208
170,73,36
146,116,132
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
32,70,195
145,141,178
57,124,221
5,222,117
56,89,241
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
148,37,107
36,31,207
114,236,155
89,218,68
243,196,118
14,41,148
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
59,221,60
157,222,43
143,105,30
105,26,123
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
50,151,222
222,214,167
15,84,90
192,245,31
83,152,163
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
83,167,223
76,5,254
173,86,87
67,128,139
16,49,81
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
15,195,65
229,227,122
179,52,83
171,50,166
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
53,112,220
56,93,71
13,140,212
158,225,133
8,39,174
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
148,78,67
78,171,58
118,193,173
85,136,198
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
47,218,78
112,73,115
14,131,67
79,237,126
54,150,37
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
35,131,97
41,223,222
44,41,44
100,107,144
125,218,232
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
47,96,23
186,12,132
29,3,127
103,232,157
169,28,199
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
