217,213,201
217,213,201
188,175,158
25,16,19
25,16,19
23,17,19
23,17,19
33,27,31
33,27,31
33,27,31
33,27,31
33,27,31
33,27,31
33,27,31
33,27,31
193,189,180
219,215,204
188,175,158
159,141,127
25,16,19
25,16,19
23,17,19
0,0,0
188,175,159
188,175,159
33,27,31
33,27,31
33,27,31
33,27,31
33,27,31
33,27,31
24,18,22
22,17,21
188,175,158
161,143,129
161,143,129
25,16,19
23,17,19
0,0,0
188,175,159
188,175,159
178,165,150
33,27,31
33,27,31
24,19,23
33,27,31
22,17,21
22,17,21
22,17,21
161,143,129
161,143,129
25,16,19
25,16,19
160,145,140
0,0,0
188,175,159
188,175,159
188,175,159
188,175,159
33,27,31
24,19,23
22,17,21
22,17,21
22,17,21
22,17,21
161,143,129
161,143,129
161,143,129
0,0,0
160,145,140
160,145,140
188,175,159
188,175,159
188,175,159
188,175,159
188,175,159
168,154,140
22,17,21
22,17,21
22,17,21
22,17,21
161,143,129
161,143,129
161,143,129
0,0,0
0,0,0
160,145,140
188,177,159
160,142,128
122,105,95
122,105,95
122,105,95
173,159,145
188,175,159
188,175,159
188,175,159
188,175,159
188,175,159
161,143,129
161,143,129
0,0,0
0,0,0
160,145,140
161,143,129
161,143,129
161,143,129
173,113,105
173,113,105
173,113,105
173,113,105
152,106,106
188,175,159
188,175,159
188,175,159
188,175,159
161,143,129
0,0,0
0,0,0
160,145,140
161,143,129
0,0,0
0,0,0
0,0,0
172,113,109
194,132,119
194,132,119
194,132,119
171,112,108
216,214,201
216,214,201
186,169,154
159,143,128
188,172,157
0,0,0
160,145,140
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
194,132,119
194,132,119
194,132,119
174,115,110
171,112,108
216,214,201
216,214,201
188,172,157
159,143,128
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
163,140,124
131,113,103
159,136,121
0,0,0
0,0,0
216,214,201
188,172,157
188,172,157
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
163,140,124
163,140,124
163,140,124
163,140,124
0,0,0
0,0,0
216,214,201
216,214,201
216,214,201
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
168,149,137
188,175,159
0,0,0
0,0,0
0,0,0
0,0,0
216,214,201
216,214,201
188,172,157
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
188,175,159
188,175,159
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
216,214,201
216,214,201
188,172,157
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
188,175,159
188,175,159
188,175,159
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
216,214,201
216,214,201
188,172,157
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
195,181,165
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
216,214,201
216,214,201
188,172,157
0,0,0
0,0,0
0,0,0
23,19,20
23,19,20
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
225,223,209
195,179,163
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
36,27,32
36,27,32
36,27,32
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
